X,Y,Z,SIGNAL_STRENGTH
375,26,25,167
376,26,36,183
379,26,49,175
380,27,62,175
403,28,121,65
393,27,173,55
360,25,215,40
369,26,270,84
370,26,328,84
357,25,412,60
251,18,374,55
123,9,352,60
-9,-1,174,40
-87,-6,186,45
-398,-28,481,45
-394,-28,372,65
-399,-28,292,45
-391,-27,233,84
-387,-27,212,159
-384,-27,193,159
-388,-27,157,98
-388,-27,143,183
-381,-27,127,175
-387,-27,115,175
-388,-27,102,175
-388,-27,89,167
-381,-27,75,175
-386,-27,63,167
-382,-27,50,183
-389,-27,38,183
-382,-27,25,167
110,8,-51,70
124,9,-53,183
133,9,-52,175
147,10,-51,175
176,12,-55,167
230,16,-47,70
373,26,-39,84
380,27,-27,167
379,26,-15,175
349,24,-2,159
364,25,25,98
369,26,37,175
384,27,51,175
381,27,63,175
389,27,118,65
392,27,176,65
349,24,215,50
376,26,248,175
379,26,268,159
373,26,320,84
357,25,393,70
194,14,374,35
125,9,344,35
-58,-4,195,30
-396,-28,387,65
-397,-28,302,40
-393,-27,236,70
-390,-27,215,159
-390,-27,200,167
-382,-27,180,167
-389,-27,169,167
-384,-27,152,167
-381,-27,137,159
-382,-27,124,175
-384,-27,111,175
-386,-27,98,175
-390,-27,86,175
-384,-27,73,175
-380,-27,60,183
-383,-27,47,175
-382,-27,34,175
-386,-27,19,167
-5583,-390,-1139,30
113,8,-52,84
124,9,-52,175
141,10,-53,167
183,13,-49,84
315,22,-43,50
384,27,-20,98
355,25,-5,175
364,25,21,98
374,26,34,175
379,27,46,175
380,27,58,175
392,27,113,35
410,29,179,60
348,24,209,40
372,26,276,84
369,26,340,70
352,25,420,55
170,12,361,35
114,8,349,60
46,3,245,30
-388,-27,354,60
-395,-28,278,45
-386,-27,227,98
-383,-27,209,167
-387,-27,193,167
-376,-26,173,167
-387,-27,164,167
-385,-27,149,175
-383,-27,134,175
-387,-27,122,167
-380,-27,106,167
-386,-27,96,175
