X,Y,Z,SIGNAL_STRENGTH
-125,172,-48,175
-128,177,-54,175
-126,173,-58,175
-126,173,-62,183
-126,173,-67,175
-126,173,-72,167
-124,171,-76,175
-121,167,-79,175
-125,171,-87,175
-126,174,-93,159
-124,171,-97,175
-124,171,-103,175
-122,168,-106,167
-125,172,-115,159
-126,173,-122,167
-123,169,-125,159
-127,174,-137,159
-124,171,-150,98
-126,173,-161,159
-127,174,-183,84
-123,169,-202,84
-114,157,-217,70
-101,139,-218,84
-91,125,-206,159
-87,119,-207,159
-78,108,-210,98
-75,103,-210,167
-71,98,-210,167
-67,93,-209,159
-64,88,-209,167
-59,81,-203,159
-59,81,-213,167
-55,75,-209,159
-52,71,-209,167
-44,61,-208,98
-40,56,-203,167
-38,53,-206,175
-36,50,-211,175
-33,45,-208,167
-29,40,-199,167
-26,35,-198,159
0,0,-1,35
-6,8,-224,50
1,-1,-191,98
8,-11,-158,70
10,-14,-160,167
16,-22,-141,40
5,-6,-28,55
11,-15,-50,35
0,0,-1,30
0,0,-1,35
0,0,-1,25
0,-1,-1,25
0,-1,-1,30
0,-1,-1,30
1167,-1606,-1446,30
1,-1,-1,30
1,-1,0,25
1,-1,0,30
1,-1,0,30
1,-1,0,25
1,-1,0,35
1,-1,0,30
1,-1,0,30
1,-1,0,30
1,-1,0,30
1,-1,0,30
3681,-5067,2459,30
1,-1,0,30
1,-1,1,25
0,-1,1,35
0,-1,1,30
0,-1,1,40
0,-1,1,25
0,0,1,45
0,0,1,55
0,0,1,35
16,-21,68,70
13,-18,71,84
10,-13,65,84
8,-11,59,159
8,-11,68,159
6,-8,67,98
5,-7,70,159
2,-3,64,98
2,-3,76,159
1,-1,75,159
0,1,1,25
0,1,1,25
0,1,1,30
-478,657,461,40
-1,1,0,30
-1,1,0,30
-1,1,0,30
-1,1,0,20
-1,1,0,25
-1,1,0,25
-1,1,0,35
-1,1,0,25
-1,1,0,30
-1,1,0,25
-1,1,0,40
-2671,3676,-2467,25
0,1,-1,25
0,1,-1,30
0,1,-1,40
0,1,-1,40
0,0,-1,35
0,0,-1,25
0,0,-1,35
0,0,-1,45
-13,18,-67,65
-12,16,-75,84
-8,11,-68,84
-6,8,-68,98
-3,5,-67,84
-1,2,-62,98
0,0,-65,159
1,-1,-67,159
1,-2,-65,159
-1,1,67,98
-2,2,64,159
-3,4,66,159
-5,7,63,84
-7,9,62,84
-10,14,67,84
-10,14,63,159
-12,17,63,98
-16,22,69,84
-16,22,64,159
-17,24,58,84
-24,33,68,70
-24,34,60,84
-27,37,59,84
-31,43,59,70
-35,48,57,84
-37,50,58,159
-42,58,59,84
-47,65,63,167
-45,62,58,159
-48,66,59,159
-51,70,59,167
-55,76,61,175
-56,78,60,167
-56,77,57,175
-112,155,96,70
-128,176,104,175
-133,183,103,159
-128,176,93,159
-128,176,87,159
-134,185,86,159
-125,172,75,167
-130,179,73,167
-130,179,68,159
-129,178,63,175
-127,175,57,167
-127,175,52,175
-129,178,48,159
-131,180,43,175
-128,176,38,175
-129,178,34,183
-129,177,29,167
-129,177,24,175
-126,173,19,167
-127,175,14,175
-127,175,10,175
-131,180,5,175
-126,173,1,167
-131,180,-3,175
-130,179,-8,159
-124,171,-12,175
-126,173,-17,175
-131,180,-22,167
-131,180,-27,175
-127,175,-31,175
-128,176,-36,175
-125,172,-40,175
-128,177,-45,175
-127,175,-50,175
-128,176,-55,175
-128,176,-60,175
-126,174,-64,175
-124,171,-68,159
-126,173,-73,175
-125,172,-78,167
-126,173,-84,183
-127,175,-90,175
-121,167,-91,159
-123,169,-97,175
-124,171,-104,167
-125,172,-111,167
-124,171,-116,175
-122,168,-119,175
-127,175,-130,167
-127,175,-137,159
-124,171,-142,159
-125,173,-161,98
-125,173,-184,84
-126,174,-211,84
-110,152,-213,70
-100,137,-218,84
-88,121,-217,98
-76,105,-211,98
-72,99,-208,167
-68,94,-208,167
-64,89,-208,159
-61,83,-206,159
-62,85,-220,159
-54,74,-203,167
-51,70,-204,167
-48,66,-205,175
-47,65,-212,159
-44,61,-213,175
-40,56,-209,175
-38,52,-209,183
-34,47,-206,175
-32,44,-207,183
-29,40,-209,167
0,0,-1,30
-10,14,-249,70
-5,7,-197,159
-2,3,-186,159
0,-1,-189,159
8,-11,-161,70
10,-14,-158,183
15,-21,-154,159
4,-5,-26,35
7,-10,-35,65
0,0,-1,35
0,0,-1,30
0,0,-1,30
0,-1,-1,40
0,-1,-1,25
0,-1,-1,25
3678,-5063,-4737,35
0,-1,-1,45
1,-1,0,25
1,-1,0,30
1,-1,0,25
1,-1,0,25
1,-1,0,40
1,-1,0,25
1,-1,0,35
1,-1,0,25
1,-1,0,25
1,-1,0,30
4188,-5764,2655,25
1,-1,0,30
1,-1,0,30
0,-1,1,35
0,-1,1,30
0,-1,1,30
0,-1,1,45
0,0,1,30
0,0,1,30
0,0,1,35
18,-24,74,70
14,-20,65,159
14,-19,76,84
10,-14,69,84
8,-11,60,159
6,-9,67,98
4,-6,72,84
3,-4,66,159
1,-1,69,84
-33,45,29,84
-34,47,26,84
-32,44,23,159
-36,50,21,84
-41,56,20,84
-2,3,64,98
-3,4,62,159
-6,8,68,84
-8,10,62,84
-11,15,69,84
-13,17,63,84
-16,20,62,84
-19,24,63,84
-22,28,62,70
-25,33,63,70
-28,36,59,70
-34,44,63,70
-42,54,66,70
-42,54,59,84
-50,65,62,84
-51,66,60,167
-58,74,65,159
-56,72,60,159
-62,79,63,167
-62,80,61,167
-77,98,70,167
-133,171,106,84
-140,179,96,98
-135,173,79,98
-136,174,74,175
-139,178,63,98
-141,181,59,175
-134,172,51,159
-138,177,47,167
-136,174,41,159
-137,175,36,167
-132,169,29,175
-136,175,26,183
-135,173,21,159
-131,168,16,175
-135,172,11,175
-136,174,7,167
-138,177,2,175
-133,170,-2,175
-136,174,-7,159
-132,169,-11,167
-134,172,-16,175
-132,169,-20,167
-135,172,-25,175
-134,172,-30,167
-133,170,-34,175
-137,175,-40,175
-136,175,-45,175
-127,163,-47,175
-130,166,-52,175
-131,167,-57,167
-134,172,-64,175
-129,165,-66,167
-131,167,-72,175
-133,170,-78,175
-129,165,-81,175
-132,169,-89,159
-126,162,-90,159
-126,162,-95,167
-129,165,-103,159
-129,166,-118,98
-128,164,-133,98
-133,170,-155,98
-131,168,-174,84
-133,171,-203,84
-124,158,-219,70
-107,137,-217,84
-91,116,-208,84
-82,105,-214,84
-73,93,-215,98
-68,86,-211,159
-64,82,-214,159
-60,76,-211,167
-56,71,-208,167
-53,68,-210,159
-50,64,-212,167
-47,60,-211,167
-42,54,-202,167
-40,52,-211,167
-37,47,-207,167
-34,44,-209,175
-31,40,-206,175
-28,35,-203,175
-18,23,-215,55
-9,11,-202,84
-5,6,-180,159
-3,3,-178,167
5,-6,-185,167
6,-8,-163,183
9,-11,-158,159
10,-13,-145,159
17,-22,-143,35
11,-14,-63,60
9,-11,-37,30
0,0,-1,30
0,0,-1,25
0,0,-1,20
0,-1,-1,35
0,-1,-1,30
0,-1,-1,30
1,-1,-1,25
1,-1,-1,35
1,-1,0,35
3324,-4254,-2086,30
1,-1,0,25
1,-1,0,25
1,-1,0,30
1,-1,0,35
1,-1,0,25
1,-1,0,25
1,-1,0,25
1,-1,0,40
1,-1,0,25
1,-1,0,35
1,-1,1,20
0,-1,1,30
1431,-1832,2079,30
0,-1,1,30
0,0,1,25
0,0,1,45
0,0,1,45
14,-18,51,65
14,-19,64,84
12,-16,68,84
9,-12,63,84
7,-9,63,84
4,-6,67,84
2,-3,64,84
1,-1,68,159
-1,1,63,98
-4,5,68,84
-7,9,72,84
-10,13,72,84
-13,16,70,84
-16,21,71,84
-20,25,72,70
-22,28,66,70
-24,31,63,84
-29,37,66,70
-33,42,64,70
-35,45,60,70
-42,53,62,84
-48,62,64,84
-53,68,62,84
-53,68,59,167
-58,75,62,167
-61,78,61,175
-66,84,63,167
-128,164,104,70
-136,174,105,167
-141,181,102,159
-139,177,86,98
-135,173,79,167
-137,175,74,167
-135,173,68,159
-133,170,62,167
-136,174,59,175
-137,175,54,167
-139,179,50,183
-137,175,44,175
-135,173,38,167
-133,171,33,167
-137,175,29,175
-137,175,24,175
-136,174,20,183
-131,168,15,175
-138,176,10,167
-135,173,6,167
-135,173,1,159
-134,172,-3,167
-137,176,-9,175
-140,179,-13,175
-134,172,-17,175
-137,175,-23,175
-134,172,-27,175
-134,172,-31,167
-135,173,-36,167
-131,168,-40,167
-133,170,-45,167
-134,172,-50,167
-131,167,-53,167
-132,169,-59,175
-132,168,-64,183
-132,170,-69,175
-132,168,-74,175
-132,169,-79,175
-126,161,-80,167
-128,164,-86,175
-133,170,-95,167
-127,163,-96,167
-132,168,-105,167
-135,173,-114,175
-133,170,-118,159
-130,166,-122,167
-131,167,-140,84
-133,170,-163,84
-131,168,-183,84
-131,167,-211,70
-118,151,-220,70
-102,130,-217,84
-89,113,-216,84
-77,99,-214,84
-73,93,-213,159
-68,88,-212,159
-64,81,-209,159
-56,72,-212,98
-51,65,-203,167
-49,62,-208,159
-47,60,-215,159
-43,55,-213,175
-40,51,-209,175
-36,46,-206,167
-33,42,-206,167
-30,38,-204,167
-28,36,-208,167
-25,32,-214,159
-21,27,-213,183
-10,13,-209,70
-6,8,-182,159
-3,4,-177,159
0,0,-175,167
8,-10,-162,60
15,-19,-142,55
8,-10,-51,35
9,-11,-41,45
0,0,-1,30
0,0,-1,30
0,0,-1,25
0,0,-1,25
0,-1,-1,25
2401,-3073,-3496,30
0,-1,-1,40
1,-1,-1,25
1,-1,0,25
1,-1,0,25
1,-1,0,30
1,-1,0,25
1,-1,0,35
1,-1,0,25
1,-1,0,35
1,-1,0,35
1,-1,0,25
1,-1,0,25
3,-4,2,30
1,-1,0,30
1,-1,1,30
1,-1,1,35
0,-1,1,35
0,-1,1,35
0,-1,1,20
0,0,1,30
0,0,1,50
0,0,1,30
16,-21,67,70
13,-17,67,84
11,-14,68,84
8,-10,66,84
5,-6,64,84
3,-4,72,84
0,0,69,98
-2,3,72,84
-5,7,70,84
-8,10,71,84
-10,13,67,84
-13,17,69,84
-17,22,71,84
-19,24,65,70
-24,31,72,70
-25,32,62,70
-29,37,62,70
-32,41,60,70
-40,51,64,70
-47,60,66,70
-48,61,64,159
-50,64,64,159
-50,64,61,167
-55,71,60,98
-60,76,62,159
-58,75,58,159
-66,85,62,167
-134,171,109,84
-138,176,105,167
-136,174,98,159
-136,174,84,98
-139,177,80,175
-137,176,74,167
-141,180,70,159
-136,174,63,167
-136,174,58,175
-135,173,53,159
-135,172,48,167
-139,178,43,175
-137,176,38,159
-136,175,33,167
-137,175,28,167
-132,169,23,167
-134,172,19,167
-138,177,14,183
-137,176,9,159
-137,175,5,175
-136,174,0,175
-137,175,-4,175
-136,174,-9,167
-136,175,-14,175
-137,175,-19,167
-140,179,-24,175
-134,172,-28,159
-138,176,-33,175
-137,175,-38,175
-135,173,-42,159
-133,170,-46,175
-133,170,-51,167
-131,168,-55,175
-132,169,-60,183
-129,165,-64,175
-126,161,-66,175
-129,165,-73,159
-130,167,-79,175
-133,170,-85,167
-128,164,-87,159
-132,168,-95,167
-134,172,-103,175
-129,165,-104,159
-129,165,-110,167
-130,166,-125,98
-130,167,-142,98
-130,166,-161,84
-127,162,-178,84
-129,165,-208,70
-117,149,-218,70
-101,130,-218,84
-85,109,-210,84
-76,97,-212,84
-68,87,-216,98
-58,74,-213,98
-53,68,-208,175
-51,66,-212,167
-48,61,-212,167
-43,55,-204,167
-41,53,-212,175
-39,50,-213,167
-35,45,-210,167
-30,39,-197,167
-29,37,-205,175
-27,34,-214,175
-16,21,-216,60
-12,16,-206,159
-5,7,-185,98
-3,3,-181,167
4,-5,-177,159
6,-8,-163,183
11,-14,-149,84
0,0,-1,45
10,-13,-56,65
0,0,-1,30
0,0,-1,35
0,0,-1,25
0,0,-1,25
0,-1,-1,20
0,-1,-1,25
2,-3,-3,35
1,-1,-1,30
1,-1,0,30
1,-1,0,25
1,-1,0,25
1,-1,0,25
1,-1,0,35
1,-1,0,30
1,-1,0,35
1,-1,0,25
1,-1,0,30
1,-1,0,25
3857,-4937,2104,30
1,-1,0,30
1,-1,0,30
1,-1,1,20
0,-1,1,35
0,-1,1,25
0,-1,1,45
0,0,1,35
0,0,1,55
0,0,1,50
17,-21,64,55
13,-17,62,84
12,-15,67,84
9,-11,66,84
7,-9,62,159
6,-7,67,84
3,-4,65,84
1,-1,72,84
-2,2,68,84
-5,6,66,70
-7,9,67,84
-10,13,67,84
-13,16,67,84
-16,21,78,159
-16,21,65,84
-19,25,65,84
-23,29,65,84
-27,34,65,70
-32,40,65,70
-32,41,58,70
-37,48,58,84
-44,56,60,84
-49,63,60,84
-51,65,58,167
-58,74,63,167
-59,76,63,167
-61,78,62,167
-67,86,64,159
-131,167,106,84
-139,178,106,159
-138,177,99,159
-138,176,92,167
-136,174,85,159
-141,180,82,159
-134,172,73,159
-134,172,68,167
-136,174,64,175
-137,176,60,175
-139,178,55,175
-138,177,50,175
-137,175,44,175
-130,166,38,167
-133,170,33,167
-137,176,30,159
-136,175,25,159
-135,173,20,175
-133,170,15,175
-131,168,10,175
-135,173,6,167
-135,173,1,175
-132,169,-3,159
-132,169,-7,167
-135,172,-12,175
-135,173,-17,175
-134,171,-22,175
-132,169,-26,183
-133,171,-31,167
-135,173,-36,167
-136,174,-41,175
-128,164,-43,167
-137,176,-51,175
-137,175,-56,175
-138,176,-62,167
-132,169,-64,175
-132,169,-69,175
-132,169,-74,183
-132,169,-78,167
-135,173,-85,159
-133,170,-89,167
-132,169,-94,167
-133,170,-100,175
-131,167,-104,167
-132,169,-111,159
-136,174,-120,159
-131,168,-132,98
-130,166,-137,159
-129,165,-154,98
-131,167,-177,84
-131,168,-203,84
-119,152,-214,70
-105,134,-219,70
-92,118,-218,84
-79,101,-214,84
-75,95,-213,175
-66,85,-215,98
-63,80,-216,167
-58,75,-212,167
-54,70,-209,159
-47,60,-210,98
-45,58,-216,167
-41,52,-209,159
-38,48,-209,167
-35,44,-208,175
-31,40,-205,159
-27,35,-195,175
-21,27,-208,84
-10,13,-205,70
-3,4,-186,98
4,-5,-170,175
6,-8,-160,175
11,-15,-152,84
0,0,-1,45
6,-8,-33,55
12,-15,-48,35
0,0,-1,30
0,0,-1,35
0,0,-1,30
2,-3,-4,25
0,-1,-1,30
0,-1,-1,35
1,-1,-1,35
1,-1,-1,30
1,-1,0,25
1,-1,0,40
1,-1,0,30
1,-1,0,20
1,-1,0,20
1,-1,0,30
1,-1,0,25
826,-1057,206,30
1,-1,0,30
1,-1,0,30
1,-1,0,25
1,-1,0,30
1,-1,1,30
0,-1,1,35
0,-1,1,25
0,-1,1,25
0,0,1,35
0,0,1,60
0,0,1,55
17,-22,65,35
15,-19,68,84
12,-15,65,84
9,-11,63,84
7,-8,66,84
4,-5,71,84
2,-2,68,84
0,-1,70,159
-2,3,74,84
-5,6,68,84
-7,8,60,84
-9,10,67,159
-11,13,65,84
-15,18,71,84
-18,21,67,84
-19,23,62,84
-24,29,66,70
-28,33,65,70
-31,37,62,70
-37,44,64,70
-43,51,64,70
-52,62,68,84
-52,62,60,84
-56,67,62,159
-58,70,62,159
-61,73,62,159
-60,72,58,175
-66,79,61,175
-132,158,103,70
-146,174,98,98
-143,170,82,98
-145,173,78,167
-146,174,73,159
-145,173,67,159
-144,171,62,167
-147,175,58,167
-140,166,50,167
-142,169,46,159
-143,170,42,175
-147,175,37,175
-140,167,31,167
-138,164,26,159
-136,162,21,175
-140,167,17,167
-141,167,12,167
-139,166,8,167
-145,173,3,175
-147,175,-1,167
-139,166,-6,167
-144,171,-11,175
-142,169,-15,183
-138,165,-20,159
-139,166,-24,167
-140,166,-29,175
-138,165,-33,167
-141,167,-39,175
-143,170,-44,167
-137,164,-47,167
-142,170,-54,167
-141,168,-65,98
-138,165,-69,183
-133,158,-71,167
-136,163,-78,175
-135,161,-82,167
-138,164,-89,167
-133,158,-92,159
-138,164,-102,159
-140,167,-110,159
-136,162,-113,167
-135,161,-119,159
-136,163,-127,175
-136,162,-142,98
-139,166,-153,159
-135,161,-157,159
-138,165,-183,84
-139,165,-207,84
-128,152,-224,70
-110,131,-218,84
-95,113,-215,84
-83,99,-213,84
-75,89,-203,159
-73,87,-208,159
-69,82,-207,159
-63,75,-200,159
-59,70,-214,98
-50,59,-209,98
-47,56,-211,175
-44,52,-211,167
-40,48,-208,159
-37,44,-207,175
-33,40,-203,167
-30,36,-204,175
-28,33,-206,175
-17,20,-218,65
-13,15,-203,159
-5,6,-184,98
-2,3,-173,175
7,-8,-166,50
12,-14,-151,84
0,0,-1,50
8,-9,-40,55
0,0,-1,25
0,0,-1,35
0,0,-1,25
2,-2,-4,25
0,0,-1,30
0,-1,-1,25
0,-1,-1,30
1,-1,-1,30
1,-1,-1,25
1,-1,0,30
1,-1,0,30
1,-1,0,40
1,-1,0,30
1,-1,0,35
1,-1,0,20
1,-1,0,35
3488,-4156,805,30
1,-1,0,20
1,-1,0,35
1,-1,0,30
1,-1,0,30
1,-1,1,30
1,-1,1,25
0,-1,1,35
0,-1,1,40
0,0,1,30
0,0,1,50
0,0,1,50
21,-24,73,65
15,-18,65,84
13,-15,68,84
9,-11,64,84
8,-9,60,159
6,-7,67,84
3,-4,69,84
2,-3,62,159
-91,108,34,167
-1,1,0,55
-25,30,3,40
-1,1,0,40
-1,1,0,25
-1,1,0,25
-1,1,0,30
-1,1,0,30
-1,1,0,30
-1,1,-1,35
-1,1,-1,40
-2,3,-3,25
0,1,-1,25
0,0,-1,25
0,0,-1,35
0,0,-1,30
0,0,-1,30
0,0,-1,30
0,0,-1,35
0,0,-1,30
0,0,-1,25
0,0,-1,40
0,0,-1,25
985,-1173,-9605,25
787,-938,-4979,40
0,0,-1,35
0,0,-1,35
0,0,-1,20
0,0,-1,30
0,0,-1,45
11,-13,-19,55
28,-34,-42,70
31,-37,-41,84
36,-43,-45,159
37,-44,-40,84
36,-42,-34,84
37,-44,-31,84
41,-49,-33,159
38,-45,-26,84
37,-44,-21,84
-2,3,64,84
-5,6,67,84
-7,8,59,84
-9,11,60,84
-13,15,65,84
-15,18,63,84
-18,22,62,70
-25,30,72,70
-26,31,62,70
-30,36,62,70
-32,38,57,70
-40,47,62,84
-45,54,61,84
-50,60,61,84
-55,65,59,98
-59,70,57,98
-66,79,61,159
-136,162,106,84
-140,167,103,159
-142,169,98,159
-144,172,86,98
-139,166,78,167
-141,168,74,167
-141,168,69,167
-144,172,65,159
-144,172,60,159
-145,173,55,175
-139,165,48,175
-143,171,44,175
-137,164,37,175
-141,168,34,175
-139,166,29,167
-137,164,24,175
-138,164,19,167
-139,165,15,175
-142,169,11,167
-142,169,7,175
-140,167,2,175
-143,171,-3,175
-145,173,-7,167
-141,168,-11,175
-142,170,-17,175
-142,169,-21,175
-142,170,-26,167
-143,170,-30,175
-140,166,-35,159
-145,173,-41,167
-135,161,-42,175
-137,164,-48,167
-139,166,-54,175
-141,169,-59,167
-139,166,-63,167
-136,162,-67,167
-136,162,-71,159
-140,167,-79,183
-138,164,-83,167
-135,161,-86,159
-138,165,-102,98
-139,166,-109,159
-139,166,-125,98
-137,164,-130,159
-136,162,-145,84
-137,164,-167,84
-136,162,-188,70
-138,165,-220,70
-119,142,-219,70
-104,124,-218,84
-90,107,-213,84
-82,97,-221,84
-75,89,-212,159
-70,84,-211,159
-67,80,-215,167
-62,74,-211,167
-62,74,-225,159
-56,67,-214,159
-49,58,-219,98
-45,54,-221,159
-40,48,-211,159
-37,44,-209,167
-34,41,-213,167
-30,36,-207,167
-29,34,-215,159
-25,30,-211,167
-14,16,-216,70
-5,6,-184,98
-3,3,-177,183
6,-7,-164,55
12,-14,-151,84
5,-6,-37,30
4,-5,-22,65
7,-8,-26,30
0,0,-1,45
0,0,-1,30
0,0,-1,30
0,0,-1,30
0,-1,-1,30
0,-1,-1,30
1,-1,-1,30
3,-3,-3,40
1,-1,0,30
1,-1,0,25
1,-1,0,30
1,-1,0,35
1,-1,0,35
1,-1,0,20
1,-1,0,35
1,-1,0,30
1,-1,0,35
1,-1,0,35
1,-1,0,25
4000,-4767,3257,20
1,-1,1,25
1,-1,1,25
0,-1,1,45
0,-1,1,30
0,0,1,40
0,0,1,35
2,-2,4,35
20,-24,68,50
16,-19,65,84
15,-18,67,159
11,-13,62,84
9,-11,65,84
7,-8,66,84
4,-5,70,84
3,-4,69,159
0,-1,65,84
-27,32,53,84
-26,32,46,98
-26,31,44,159
-32,38,47,84
-32,39,43,84
-1,1,66,84
-4,4,68,84
-6,6,59,98
-9,10,64,84
-12,13,67,84
-15,16,66,84
-16,18,61,84
-20,22,62,70
-28,31,72,70
-30,33,67,84
-32,35,61,70
-38,43,64,70
-42,47,62,84
-46,51,60,84
-51,56,59,98
-57,63,59,98
-59,66,59,167
-64,71,61,175
-68,76,62,167
-131,145,101,70
-147,164,107,159
-147,163,100,167
-149,165,96,175
-148,164,90,175
-151,168,87,167
-150,166,81,175
-151,168,76,159
-148,164,69,159
-150,167,58,98
-141,157,49,175
-147,163,46,183
-144,160,41,167
-145,161,37,175
-144,160,32,175
-144,160,28,175
-142,158,23,175
-147,164,19,167
-147,163,15,175
-146,163,10,175
-145,161,5,167
-144,160,1,183
-147,163,-4,175
-153,170,-9,183
-146,162,-13,175
-145,162,-17,183
-148,165,-22,175
-150,167,-27,183
-152,168,-32,167
-152,169,-37,167
-149,166,-42,159
-155,172,-48,167
-146,162,-57,98
-142,158,-61,175
-146,162,-67,167
-142,158,-70,167
-145,161,-77,167
-143,159,-81,167
-140,155,-84,167
-146,162,-93,167
-146,163,-99,175
-146,162,-104,167
-143,159,-116,98
-145,161,-124,159
-145,161,-131,159
-139,154,-132,159
-142,158,-153,84
-142,158,-172,84
-143,159,-198,84
-141,157,-223,70
-120,134,-221,70
-104,115,-217,84
-94,104,-223,98
-82,91,-220,98
-75,84,-214,159
-73,81,-221,159
-69,76,-221,159
-65,72,-223,159
-61,67,-221,167
-57,63,-221,159
-51,57,-216,159
-48,53,-217,167
-46,51,-222,175
-42,47,-222,175
-38,42,-217,159
-34,38,-211,167
-25,28,-210,84
-23,26,-219,175
-11,12,-214,60
1,-1,-176,65
9,-10,-165,70
11,-12,-99,35
7,-7,-39,40
9,-10,-41,40
0,0,-1,35
0,0,-1,30
0,0,-1,30
0,0,-1,30
0,-1,-1,25
3140,-3488,-4282,35
1,-1,-1,20
1,-1,-1,35
1,-1,0,30
1,-1,0,30
1,-1,0,25
1,-1,0,25
1,-1,0,35
1,-1,0,40
1,-1,0,25
1,-1,0,25
1,-1,0,35
121,-134,49,25
1,-1,0,25
1,-1,0,25
1,-1,0,30
1,-1,1,35
1,-1,1,30
0,-1,1,30
0,0,1,30
0,0,1,35
5,-5,12,30
5,-6,16,30
16,-18,60,65
15,-17,68,84
12,-13,67,84
8,-9,62,84
6,-7,68,84
4,-4,69,84
3,-3,66,159
0,0,63,84
-1,2,68,159
-4,4,66,84
-7,8,66,84
-11,12,67,65
-14,16,68,84
-18,20,70,70
-22,24,69,70
-27,30,73,70
-31,34,70,70
-33,37,65,70
-38,42,64,70
-44,48,63,70
-51,57,65,84
-48,54,59,159
-52,58,61,159
-55,62,61,167
-59,65,62,159
-59,65,59,159
-63,70,61,167
-66,74,61,175
-93,103,79,167
-149,165,112,98
-147,163,104,159
-146,162,98,167
-147,163,93,167
-147,163,89,159
-148,164,83,167
-141,156,74,167
-147,164,73,167
-149,166,68,159
-150,167,64,175
-142,158,56,175
-149,166,53,167
-144,160,47,175
-147,163,43,167
-147,163,38,167
-148,164,33,167
-147,163,29,175
-146,162,24,167
-147,164,19,167
-151,168,16,183
-151,168,11,175
-144,160,6,167
-149,166,2,183
-146,162,-3,167
-144,160,-8,183
-148,164,-13,175
-148,164,-17,183
-145,160,-21,175
-146,162,-26,175
-144,160,-30,167
-149,165,-42,98
-140,155,-45,167
-149,166,-53,159
-144,160,-56,183
-146,162,-61,167
-143,159,-71,98
-142,157,-76,167
-137,153,-79,175
-143,159,-87,175
-144,160,-93,167
-141,157,-96,167
-146,162,-105,167
-144,160,-109,167
-144,160,-116,159
-149,165,-126,159
-143,159,-136,98
-142,158,-152,98
-141,157,-172,84
-143,159,-198,84
-138,153,-220,70
-123,137,-228,70
-105,117,-220,84
-91,101,-217,84
-82,91,-219,98
-72,80,-221,98
-69,76,-224,167
-61,68,-213,159
-60,67,-224,159
-56,62,-223,159
-52,57,-220,167
-48,53,-218,167
-44,49,-220,159
-39,44,-212,167
-36,40,-212,175
-32,35,-210,159
-23,26,-211,84
-12,14,-216,60
0,0,-205,60
9,-9,-159,70
11,-12,-148,159
10,-12,-82,40
7,-8,-37,50
7,-8,-27,35
0,0,-1,30
0,0,-1,25
0,0,-1,30
0,0,-1,30
0,-1,-1,20
3,-3,-3,25
1,-1,-1,30
1,-1,-1,35
1,-1,0,30
1,-1,0,30
1,-1,0,45
1,-1,0,35
1,-1,0,30
1,-1,0,35
1,-1,0,40
1,-1,0,25
1,-1,0,30
1551,-1723,742,30
1,-1,0,30
1,-1,0,30
1,-1,1,25
1,-1,1,30
0,-1,1,25
0,-1,1,25
0,0,1,45
0,0,1,45
0,0,1,45
23,-25,77,40
18,-21,73,98
14,-16,69,84
11,-12,69,84
7,-8,62,84
6,-6,74,84
3,-3,67,98
0,0,65,84
-3,3,68,84
-5,6,70,84
-8,9,69,84
-13,14,70,55
-15,17,69,84
-20,22,71,84
-24,26,72,70
-26,29,66,70
-31,35,69,70
-32,36,60,70
-39,43,62,70
-44,49,61,70
-50,55,61,84
-54,60,63,159
-57,63,63,159
-63,70,67,159
-64,71,64,167
-66,74,64,159
-92,102,76,70
-152,169,111,98
-145,161,99,167
-148,164,96,167
-144,160,88,159
-150,166,86,167
-152,169,83,167
-150,166,76,159
-142,158,67,167
-145,161,63,167
-150,166,61,167
-149,166,55,167
-144,159,49,167
-144,159,44,167
-149,165,42,175
-148,164,36,183
-144,160,31,167
-146,162,27,167
-141,157,22,175
-146,162,18,183
-144,160,13,167
-142,158,9,175
-149,166,5,175
-141,157,1,175
-147,163,-4,167
-147,163,-9,183
-144,160,-13,167
-145,161,-18,175
-147,163,-22,183
-149,165,-27,175
-145,161,-30,167
-142,158,-34,175
-142,158,-38,183
-144,160,-43,167
-155,172,-51,159
-150,166,-54,167
-145,161,-58,167
-149,166,-64,167
-143,158,-66,159
-144,160,-72,159
-142,158,-76,175
-142,158,-81,159
-139,154,-84,167
-143,158,-92,167
-143,159,-97,159
-145,161,-104,159
-147,164,-112,167
-146,162,-116,159
-146,162,-132,98
-146,162,-138,159
-140,155,-151,84
-141,157,-173,84
-142,157,-197,84
-136,151,-218,70
-122,136,-228,70
-104,115,-221,84
-92,102,-223,84
-79,88,-216,98
-74,82,-215,159
-67,74,-224,98
-57,63,-221,98
-52,57,-215,159
-49,55,-218,167
-47,52,-224,159
-38,42,-221,98
-26,29,-207,84
-23,26,-216,159
-10,11,-201,70
1,-1,-167,60
10,-11,-168,70
14,-16,-121,35
11,-13,-65,50
4,-5,-19,40
0,0,-1,25
0,0,-1,45
0,0,-1,30
0,0,-1,30
0,-1,-1,35
1,-1,-1,35
1,-1,-1,25
1,-1,-1,25
1,-1,0,30
1,-1,0,30
3,-4,-1,35
1,-1,0,40
1,-1,0,25
1,-1,0,25
1,-1,0,40
1,-1,0,30
1,-1,0,25
1,-1,0,35
1,-1,0,30
1,-1,0,25
1,-1,1,35
1,-1,1,25
4999,-5552,6366,30
0,-1,1,30
0,0,1,25
0,0,1,45
0,0,1,50
0,0,1,50
17,-19,65,84
15,-17,69,84
12,-13,66,84
9,-9,65,84
6,-7,70,84
4,-4,71,98
2,-2,60,159
-1,1,65,84
-3,4,69,98
-6,7,73,84
