X,Y,Z,SIGNAL_STRENGTH
-7,5,225,167
-13,8,212,167
-19,12,219,167
-34,21,221,98
-39,24,214,167
-47,30,224,167
-52,33,218,175
-59,37,224,175
-63,39,212,167
-69,43,211,167
-73,45,204,167
-84,53,217,159
-90,56,213,167
-107,67,211,98
-116,73,213,167
-127,79,215,159
-148,92,209,84
-163,102,213,159
-173,108,188,84
-117,73,98,65
-113,71,88,167
-120,75,87,175
-116,73,79,175
-114,71,72,167
-117,73,68,175
-115,72,61,167
-115,72,57,175
-115,72,52,183
-111,70,46,175
-111,69,41,175
-114,71,38,175
-114,71,33,175
-114,72,29,175
-115,72,25,175
-116,72,20,183
-116,73,17,175
-113,71,12,167
-116,72,7,183
-112,70,3,175
-114,72,-1,167
-111,69,-5,183
-112,70,-9,175
-109,68,-15,167
-46,29,-13,55
-5849,3655,-3687,30
50,-31,-31,55
56,-35,-32,175
54,-34,-28,167
58,-36,-28,175
59,-37,-26,175
51,-32,-20,167
54,-34,-19,175
54,-34,-17,159
56,-35,-15,175
56,-35,-12,159
53,-33,-10,167
54,-34,-8,167
51,-32,-6,167
55,-34,-4,175
51,-32,-2,167
60,-38,2,175
52,-32,4,167
48,-30,5,167
51,-32,8,159
56,-35,11,175
53,-33,12,159
55,-35,15,175
57,-35,18,159
50,-31,18,159
51,-32,20,167
56,-35,24,175
54,-34,26,175
52,-32,27,167
49,-31,28,175
53,-33,32,159
61,-38,40,167
51,-32,37,175
52,-32,40,159
55,-34,46,159
49,-30,44,159
56,-35,54,167
50,-31,57,98
53,-33,66,159
46,-29,62,167
46,-29,75,84
53,-33,91,159
51,-32,95,167
50,-31,99,167
48,-30,103,175
84,-52,221,98
78,-49,226,167
69,-43,219,175
63,-39,220,167
56,-35,218,167
51,-32,223,175
35,-22,220,98
29,-18,212,175
23,-15,217,175
18,-11,217,167
12,-7,221,183
6,-4,220,175
1,-1,221,175
-5,3,212,167
-10,6,225,183
-15,10,218,183
-21,13,218,175
-27,17,219,183
-32,20,214,167
-39,25,219,183
-44,27,211,167
-51,32,215,175
-57,36,216,175
-61,38,205,167
-69,43,212,167
-76,47,211,167
-83,52,214,175
-90,56,212,167
-107,67,211,98
-121,75,220,175
-127,79,214,159
-137,86,215,159
-160,100,209,98
-174,109,191,84
-128,80,108,65
-116,72,91,159
-118,74,86,175
-121,75,82,175
-119,74,75,175
-119,74,70,175
-116,73,63,175
-121,76,60,175
-116,72,52,175
-115,72,47,175
-121,76,45,167
-114,71,37,175
-119,74,34,183
-115,72,28,175
-116,73,24,183
-112,70,19,175
-112,70,15,175
-114,71,11,175
-118,74,7,183
-118,74,2,175
-117,73,-2,183
-111,69,-6,183
-112,70,-10,175
-94,59,-14,167
-57,35,-17,50
-18,11,-8,50
-6041,3775,-3949,30
47,-30,-29,55
57,-35,-32,175
57,-35,-30,159
57,-36,-27,167
56,-35,-24,167
56,-35,-18,98
58,-36,-17,159
60,-37,-15,167
57,-35,-12,167
57,-36,-10,159
58,-36,-8,159
54,-34,-5,167
60,-38,-3,159
51,-32,0,167
59,-37,1,159
58,-36,3,167
53,-33,5,167
56,-35,7,167
56,-35,10,159
62,-39,13,167
55,-35,14,159
58,-36,18,167
56,-35,19,167
55,-34,21,175
56,-35,24,167
52,-32,24,167
56,-35,29,159
52,-33,29,167
54,-34,33,159
48,-30,32,167
56,-35,40,159
52,-32,44,98
50,-32,46,167
52,-32,55,98
47,-30,60,84
49,-31,75,84
51,-32,83,167
50,-32,89,159
46,-29,96,98
77,-48,219,70
72,-45,224,159
66,-41,231,159
58,-36,234,159
38,-24,227,84
32,-20,226,175
11,-7,231,70
-8,5,225,70
-15,10,231,183
-21,13,227,159
-28,17,223,175
-42,26,216,98
-49,30,222,175
-62,39,215,98
-68,43,213,175
-73,46,209,167
-82,51,215,167
-90,56,215,167
-98,61,216,159
-113,71,209,98
-123,77,210,167
-144,90,206,98
-169,106,205,84
-152,95,146,70
-116,73,90,84
-111,69,80,175
-117,73,78,183
-114,71,71,175
-117,73,67,175
-118,74,62,175
-114,72,56,183
-113,71,50,183
-107,67,43,183
-113,70,41,175
-116,72,39,175
-113,70,33,175
-113,71,28,175
-113,70,24,183
-114,71,20,183
-113,71,16,175
-111,70,12,183
-115,72,8,175
-115,72,4,175
-112,70,0,175
-114,71,-4,175
-112,70,-9,175
-110,69,-12,183
-55,34,-912,35
39,-25,-25,40
49,-31,-29,167
50,-31,-27,175
56,-35,-28,159
56,-35,-25,167
55,-35,-19,98
62,-38,-19,159
56,-35,-15,159
52,-32,-12,159
50,-31,-9,175
55,-34,-6,98
55,-34,-3,159
59,-37,-1,167
57,-35,2,159
59,-37,4,175
57,-36,6,159
55,-34,8,159
54,-34,10,159
55,-34,12,175
46,-28,12,159
50,-31,15,159
48,-30,16,167
56,-35,22,159
53,-33,26,98
56,-35,30,167
47,-29,27,167
44,-28,28,175
50,-31,38,98
50,-31,46,98
53,-33,52,167
48,-30,55,98
49,-30,68,84
49,-31,83,84
51,-32,102,98
53,-33,116,175
80,-50,231,70
72,-45,228,167
55,-34,234,84
36,-22,226,98
29,-18,220,175
13,-8,228,84
5,-3,234,159
-12,7,228,98
-18,11,224,167
-24,15,226,183
-39,25,222,98
-46,29,227,175
-53,33,220,159
-60,37,222,159
-62,39,208,159
-71,44,216,167
-78,49,216,167
-83,52,212,175
-90,56,210,159
-99,62,213,159
-107,67,213,167
-113,71,209,167
-128,80,217,159
-148,93,210,84
-172,108,203,84
-143,89,136,70
-117,73,91,84
-117,73,85,167
-115,72,77,167
-118,74,74,175
-115,72,66,175
-112,70,60,175
-116,73,58,183
-111,69,50,167
-111,70,46,183
-117,73,43,183
-111,69,37,183
-109,68,32,167
-114,71,29,175
-118,73,25,183
-114,71,20,183
-118,74,16,183
-116,72,12,175
-113,71,7,175
-117,73,3,183
-113,70,-1,175
-112,70,-5,175
-111,69,-9,175
-105,66,-19,175
-5964,3727,-1983,30
49,-31,-29,70
50,-31,-27,175
53,-33,-25,159
58,-36,-25,167
59,-37,-23,167
56,-35,-20,175
52,-32,-16,159
50,-31,-14,159
52,-33,-12,159
62,-39,-8,98
56,-35,-5,167
58,-36,-2,159
55,-34,0,167
61,-41,2,167
55,-37,4,167
54,-36,6,167
52,-35,10,98
48,-32,11,167
53,-35,15,159
51,-35,16,167
51,-34,18,167
49,-33,20,167
50,-34,22,159
52,-35,26,159
52,-35,28,159
52,-35,31,175
50,-34,32,175
54,-37,38,159
50,-34,38,159
49,-33,40,159
56,-38,50,159
51,-34,48,167
50,-33,56,84
47,-32,57,159
47,-32,68,84
49,-33,85,98
46,-31,85,159
47,-32,94,167
50,-34,111,159
79,-53,230,70
70,-47,223,175
63,-42,237,167
42,-28,236,70
33,-22,226,167
26,-17,218,159
9,-6,229,84
-7,5,226,84
-20,13,219,98
-27,18,226,183
-42,28,224,98
-47,32,220,175
-60,40,213,98
-65,44,211,167
-72,48,212,167
-81,54,217,159
-86,58,214,159
-96,64,217,175
-102,69,213,175
-108,73,210,167
-116,78,209,159
-126,85,211,159
-137,92,211,159
-161,108,209,98
-165,111,175,70
-111,75,110,167
-117,79,96,84
-111,75,85,159
-113,76,81,167
-113,76,76,183
-110,74,68,183
-118,79,67,167
-113,76,59,175
-112,75,54,175
-114,77,50,175
-117,79,46,167
-112,76,40,183
-108,73,34,167
-116,79,32,175
-111,75,26,175
-115,77,23,175
-110,74,17,175
-111,75,13,183
-112,76,9,175
-109,74,5,175
-110,74,1,175
-110,74,-3,183
-105,71,-7,175
-107,72,-11,175
-82,55,-21,30
-49,33,-20,25
-13,9,-10,40
580,-391,-3995,25
39,-26,-27,45
51,-34,-29,98
48,-32,-25,167
56,-38,-27,175
49,-33,-21,159
52,-35,-20,159
50,-34,-17,167
56,-37,-16,167
52,-35,-13,159
53,-36,-11,167
55,-37,-10,159
49,-33,-7,167
59,-40,-6,159
54,-36,-3,167
56,-38,-1,167
52,-35,4,98
54,-36,6,167
56,-38,9,159
51,-34,10,159
51,-35,12,159
51,-34,14,167
51,-35,16,175
53,-36,19,167
50,-33,20,159
54,-36,24,159
48,-32,24,159
48,-32,26,167
50,-34,30,159
50,-33,32,159
52,-35,37,159
52,-35,40,159
55,-37,50,98
51,-34,56,98
50,-34,59,159
48,-32,68,84
50,-33,84,84
50,-34,90,159
49,-33,94,167
52,-35,107,167
73,-49,203,70
64,-43,236,84
55,-37,226,159
47,-32,221,167
34,-23,228,98
27,-18,229,175
11,-7,228,98
4,-3,230,167
-10,6,226,98
-15,10,223,167
-21,14,225,175
-28,19,224,175
-44,29,222,98
-52,35,231,183
-55,37,218,167
-61,41,219,183
-66,44,215,167
-73,49,216,175
-81,55,219,167
-85,58,215,175
-95,64,219,175
-101,68,216,159
-108,73,213,175
-114,77,209,159
-136,92,207,98
-151,102,215,167
-160,108,212,159
-164,111,182,84
-119,81,106,70
-114,77,85,98
-110,74,77,167
-115,78,75,175
-111,75,67,167
-113,76,63,175
-114,77,58,175
-110,74,51,175
-115,77,50,183
-111,75,43,175
-112,75,38,175
-109,74,33,183
-110,74,29,175
-112,75,25,175
-113,76,21,175
-107,72,15,175
-107,72,11,175
-114,77,8,183
-115,78,5,175
-108,73,1,175
-112,75,-4,183
-108,73,-8,175
-112,76,-12,175
-2732,1843,-4920,30
34,-23,-23,70
52,-35,-32,159
50,-34,-29,167
50,-34,-26,175
53,-35,-22,98
53,-36,-20,167
55,-37,-18,167
58,-39,-17,159
54,-37,-14,159
57,-39,-12,167
57,-38,-10,159
53,-36,-7,167
56,-38,-5,167
60,-40,-3,159
56,-38,-1,167
57,-39,3,98
49,-33,5,159
51,-34,10,98
51,-35,12,167
50,-34,14,167
50,-33,16,159
45,-31,16,167
49,-33,23,98
59,-40,30,167
51,-34,32,98
48,-32,32,159
53,-36,43,98
44,-30,39,159
52,-35,55,98
47,-32,59,98
50,-34,68,159
46,-31,74,84
49,-33,85,159
47,-31,96,98
74,-50,195,84
68,-46,231,84
44,-30,228,70
37,-25,228,167
31,-21,226,167
13,-9,228,84
6,-4,226,159
-9,6,224,98
-14,10,215,175
-20,13,220,183
-27,18,226,167
-41,28,220,98
-49,33,225,159
-54,36,220,159
-59,40,216,175
-63,42,210,175
-70,47,212,175
-77,52,216,159
-86,58,220,159
-94,64,217,159
-112,75,210,98
-117,79,206,167
-141,95,208,98
-153,103,210,159
-167,113,190,84
-122,82,113,70
-117,79,91,98
-111,75,80,167
-115,78,77,175
-113,77,71,167
-114,77,65,167
-116,78,61,175
-113,76,55,175
-110,74,49,175
-106,72,42,183
-111,75,39,175
-108,73,35,167
-111,75,32,183
-116,78,28,175
-110,74,22,175
-113,76,18,175
-110,74,14,191
-112,76,10,175
-111,75,5,175
-109,73,1,175
-109,74,-3,175
-109,74,-7,175
-109,74,-11,175
-95,64,-24,40
-1285,866,-1359,35
2261,-1525,-4429,25
44,-30,-30,60
50,-34,-31,167
53,-35,-30,175
54,-37,-28,175
53,-35,-25,167
52,-35,-22,167
49,-33,-19,159
55,-37,-15,98
45,-30,-11,159
55,-37,-11,167
60,-40,-9,175
56,-38,-7,175
60,-40,-5,167
54,-36,-2,167
55,-37,0,167
56,-38,2,167
51,-35,4,159
59,-40,7,159
52,-35,11,98
43,-29,11,159
47,-32,14,167
51,-35,17,167
51,-34,19,175
49,-33,21,159
52,-35,24,167
55,-37,28,167
51,-34,32,98
50,-34,35,159
57,-39,43,167
54,-37,44,159
51,-35,44,175
51,-34,47,159
56,-38,56,167
49,-33,53,167
47,-32,55,159
45,-31,56,159
45,-30,67,98
48,-32,83,98
45,-30,84,159
49,-33,98,167
50,-33,107,167
82,-55,219,84
68,-46,227,98
62,-42,230,175
45,-30,228,98
38,-26,232,159
30,-20,214,183
24,-16,215,175
20,-13,220,183
14,-9,214,183
9,-6,215,175
3,-2,212,175
-2,1,223,183
-18,12,225,98
-23,15,217,175
-40,27,219,84
-48,32,226,175
-54,36,225,183
-58,39,214,167
-64,43,215,167
-71,48,215,175
-89,60,221,98
-95,64,217,159
-104,70,219,159
-109,73,210,159
-118,80,210,167
-139,94,209,98
-154,104,215,159
-172,116,200,84
-164,111,176,159
-121,82,104,70
-116,78,92,159
-112,75,83,175
-115,77,79,167
-113,76,72,159
-119,80,70,175
-116,79,63,175
-114,77,57,167
-113,76,51,167
-114,77,47,175
-118,80,43,175
-118,80,38,175
-114,77,33,175
-114,77,29,191
-112,75,24,183
-111,75,19,175
-115,78,16,175
-112,76,11,175
-113,77,6,175
-114,77,3,183
-110,74,-2,167
-112,75,-6,183
-112,75,-10,175
-105,71,-18,183
-2236,1508,-6471,25
51,-35,-30,70
53,-36,-29,167
50,-34,-25,167
54,-36,-24,167
53,-36,-22,167
50,-34,-18,167
56,-38,-18,167
51,-34,-14,167
56,-38,-10,98
52,-35,-8,167
49,-33,-5,167
54,-36,0,98
53,-38,3,98
56,-40,6,159
50,-37,10,98
52,-37,13,167
50,-37,15,175
52,-37,17,175
45,-33,17,159
48,-35,20,159
51,-37,24,167
48,-35,24,167
50,-36,28,167
52,-38,32,167
47,-34,31,167
52,-37,38,167
51,-37,40,167
45,-33,42,98
51,-37,51,159
46,-34,55,98
46,-33,58,159
43,-31,64,98
47,-34,75,159
48,-35,84,159
47,-34,88,175
48,-35,95,167
51,-37,110,167
66,-48,158,159
75,-55,223,84
60,-44,228,98
53,-39,227,167
47,-34,231,167
31,-22,224,98
24,-17,216,167
11,-8,219,98
5,-4,224,159
0,0,224,183
-15,11,223,98
-29,21,218,98
-43,32,220,98
-49,35,216,175
-57,42,223,175
-62,45,221,183
-66,48,215,175
-72,52,212,167
-79,57,213,159
-88,64,219,167
-95,69,217,167
-100,72,211,159
-110,80,214,159
-116,84,210,159
-127,93,216,159
-148,108,210,84
-166,121,196,84
-138,101,127,70
-114,83,88,98
-115,83,83,167
-115,83,77,167
-111,80,68,183
-113,82,64,167
-111,81,58,175
-111,81,53,175
-105,76,45,175
-110,80,44,183
-109,79,39,175
-111,80,35,175
-111,80,30,175
-107,77,25,167
-110,80,21,183
-109,79,16,175
-111,81,12,175
-113,82,8,175
-111,81,3,175
-111,81,0,175
-108,78,-4,183
-108,79,-8,175
-110,80,-13,175
-9,7,-8,40
-365,265,-6880,25
48,-35,-32,40
48,-35,-27,98
49,-35,-25,167
52,-38,-21,98
55,-40,-19,159
50,-37,-15,159
53,-39,-14,159
51,-37,-11,159
55,-40,-9,159
52,-38,-6,159
48,-35,-4,159
54,-39,4,98
50,-36,5,175
53,-38,11,98
52,-38,13,159
52,-38,15,167
50,-36,17,167
50,-37,19,175
54,-39,23,167
47,-34,22,175
48,-35,24,167
53,-38,30,159
52,-38,32,167
52,-38,35,175
50,-36,37,159
47,-34,41,84
46,-34,44,167
55,-40,56,167
45,-32,49,159
49,-36,58,159
40,-29,51,167
46,-34,70,84
50,-36,81,159
47,-34,82,167
46,-34,86,167
44,-32,88,175
44,-32,94,175
61,-44,144,159
80,-58,233,98
69,-50,221,167
65,-47,229,175
58,-42,226,167
52,-38,231,167
43,-31,230,175
34,-24,212,175
29,-21,219,175
23,-17,214,159
17,-13,221,167
12,-9,217,183
7,-5,218,175
1,-1,213,167
-5,3,221,175
-10,7,214,175
-16,11,215,167
-20,15,211,175
-26,19,216,167
-34,24,225,167
-40,29,228,175
-52,37,216,98
-59,43,219,167
-62,45,208,167
-69,50,207,159
-88,64,215,98
-99,72,223,159
-111,81,209,98
-124,90,216,167
-143,104,207,84
-165,120,197,84
-160,116,178,167
-117,85,104,70
-114,83,94,159
-117,85,89,175
-114,83,81,175
-114,82,75,167
-113,82,69,175
-112,81,63,175
-103,75,54,175
-110,80,53,167
-107,78,46,175
-108,79,42,167
-114,83,39,175
-115,83,35,175
-109,79,29,175
-108,79,24,175
-112,81,20,167
-108,79,16,175
-110,80,12,175
-109,79,8,183
-110,80,4,183
-108,79,0,175
-112,82,-5,175
-110,80,-9,183
-112,81,-13,175
-34,25,-29,40
-2602,1890,-2864,35
3623,-2632,-7184,25
31,-23,-21,55
50,-36,-32,159
53,-38,-31,159
51,-37,-24,98
52,-38,-22,159
51,-37,-19,167
53,-39,-18,159
54,-40,-15,159
53,-38,-10,98
59,-43,-8,175
48,-35,-5,159
55,-40,1,98
47,-34,5,98
57,-41,9,159
46,-33,9,167
48,-35,11,159
50,-36,14,167
49,-36,16,175
49,-35,18,167
47,-34,19,159
55,-40,25,175
50,-36,25,167
53,-39,29,167
48,-35,33,98
49,-35,40,98
48,-35,41,175
51,-37,48,159
46,-33,46,159
46,-33,50,159
48,-35,62,98
47,-34,72,84
45,-32,81,98
50,-37,98,167
46,-34,96,167
49,-35,111,167
81,-59,223,98
74,-54,224,159
67,-48,220,167
61,-44,223,167
56,-41,229,159
49,-36,226,175
33,-24,222,98
27,-20,217,175
22,-16,217,175
16,-12,219,183
11,-8,214,183
6,-4,219,175
0,0,213,175
-6,4,220,175
-12,9,218,175
-17,13,217,183
-22,16,210,175
-29,21,224,175
-33,24,215,175
-41,30,223,167
-45,33,215,175
-50,36,211,167
-65,47,214,98
-84,61,219,98
-99,72,215,98
-109,79,217,159
-122,89,223,159
-140,102,213,84
-167,121,210,84
-158,114,157,70
-117,85,98,98
-116,85,91,167
-112,82,82,159
-109,79,74,175
-111,81,69,167
-112,81,64,175
-111,81,59,175
-114,83,56,183
-112,81,49,175
-113,82,45,167
-113,82,40,175
-111,80,34,175
-114,83,30,167
-115,83,26,175
-110,80,20,183
-108,79,16,175
-109,79,11,183
-111,80,7,175
-109,79,3,175
-108,79,-1,183
-112,81,-5,175
-111,80,-10,175
-107,78,-23,175
-20,15,-15,30
2457,-1785,-7309,30
50,-36,-30,98
46,-33,-25,167
49,-35,-25,175
49,-36,-23,167
50,-36,-21,167
52,-38,-19,159
55,-40,-15,98
52,-38,-12,159
57,-41,-10,159
64,-47,-9,167
48,-35,-5,175
50,-36,-3,167
51,-37,-1,159
55,-40,1,159
53,-38,3,167
50,-37,9,98
55,-40,12,159
52,-38,16,98
45,-33,16,175
49,-36,20,167
44,-32,20,167
54,-39,27,167
51,-37,28,167
49,-35,32,98
47,-34,34,159
51,-37,45,84
46,-34,48,98
45,-33,56,98
45,-33,66,84
46,-34,81,98
47,-34,88,167
47,-34,94,175
46,-34,100,167
71,-51,169,159
76,-55,222,98
62,-45,228,98
47,-34,230,98
40,-29,224,167
26,-19,223,98
20,-15,224,167
14,-10,215,183
8,-6,210,167
2,-2,217,175
-3,2,218,167
-9,6,219,175
-14,10,217,183
-20,14,213,175
-26,19,220,183
-40,29,218,98
-44,32,211,175
-52,38,218,167
-68,50,219,98
-85,62,215,98
-92,67,217,167
-100,73,215,159
-106,77,211,167
-120,87,221,159
-129,94,221,159
-134,97,212,159
-161,117,211,84
-167,121,182,84
-119,86,104,70
-117,85,86,98
-113,82,78,175
-109,79,69,159
-110,80,65,167
-117,85,63,175
-109,79,54,183
-108,78,49,175
-113,82,46,175
-109,80,40,175
-110,80,35,175
-110,80,30,167
-110,80,27,183
-113,82,23,175
-110,80,17,183
-109,80,13,175
-111,81,9,167
-108,79,4,175
-110,80,0,183
-113,82,-4,175
-107,77,-8,183
-108,78,-12,175
-27,19,-23,30
122,-88,-186,35
50,-36,-35,50
47,-34,-27,98
55,-40,-29,167
54,-39,-26,167
57,-41,-24,159
47,-34,-18,167
55,-40,-15,98
55,-40,-13,167
54,-39,-10,167
56,-41,-5,98
50,-36,-3,159
52,-41,2,98
48,-37,7,98
52,-41,10,159
50,-39,12,159
55,-43,15,167
52,-41,17,159
45,-35,16,167
50,-39,20,167
48,-38,22,167
48,-37,24,175
50,-39,27,167
47,-37,32,98
49,-38,36,159
48,-38,38,167
49,-38,42,159
52,-41,48,159
47,-37,52,98
45,-35,58,98
44,-35,69,84
47,-37,86,98
48,-37,94,167
43,-33,90,175
45,-35,103,183
76,-60,217,84
72,-56,226,159
68,-53,235,167
58,-45,222,167
51,-40,223,159
46,-36,227,175
39,-30,218,175
34,-26,223,175
27,-21,219,167
21,-17,216,175
17,-13,224,175
10,-8,217,167
5,-4,223,175
0,0,224,183
-6,5,218,175
-11,9,223,183
-17,13,218,167
-21,17,215,183
-29,23,230,175
-34,27,225,183
-38,30,219,175
-44,35,220,167
-50,39,219,167
-57,45,223,175
-62,48,222,175
-70,55,225,167
-77,60,222,159
-93,72,219,98
-101,79,218,159
-109,85,219,175
-128,100,214,84
-151,118,210,84
-161,126,187,84
-138,108,132,84
-115,90,102,167
-149,116,109,84
-145,114,98,167
-150,117,94,175
-143,112,83,167
-142,111,76,167
-136,106,66,167
-126,98,55,175
-131,102,52,175
-128,100,45,167
-117,92,36,175
-113,89,30,175
-113,88,25,167
-108,85,20,183
-107,84,16,167
-108,84,11,183
-108,84,7,175
-109,85,4,183
-106,82,-1,175
-106,83,-5,183
-109,85,-10,175
-103,81,-18,175
-28,22,-14,35
-2150,1680,-2037,20
3473,-2713,-8650,30
44,-34,-28,60
49,-39,-29,167
46,-36,-25,167
49,-38,-24,167
53,-41,-24,175
46,-36,-18,159
51,-40,-15,98
50,-39,-13,159
51,-40,-10,167
48,-37,-5,98
51,-40,0,98
54,-42,2,167
49,-38,7,98
49,-39,12,98
44,-34,16,98
50,-39,20,167
45,-35,20,167
47,-37,23,167
48,-37,26,167
49,-38,32,98
47,-37,37,98
47,-37,45,98
46,-36,52,98
46,-36,56,159
52,-40,67,159
48,-38,67,159
45,-35,68,159
44,-34,79,84
44,-35,86,175
46,-36,96,167
46,-36,103,167
76,-60,215,84
72,-57,223,167
65,-51,219,167
60,-47,222,175
54,-42,228,167
47,-37,225,167
39,-31,216,167
24,-19,228,84
18,-14,222,159
13,-10,216,175
7,-6,216,175
2,-2,217,175
-5,4,226,159
-10,8,214,167
-16,12,217,167
-21,17,210,175
-30,23,224,167
-34,26,214,175
-48,37,215,98
-56,44,220,159
-60,47,212,167
-68,53,220,175
-77,60,220,159
-82,64,215,159
-89,70,215,167
-96,75,213,159
-103,81,213,167
-121,94,210,98
-132,103,213,159
-157,123,211,84
-162,126,199,159
-162,126,169,98
-151,118,131,98
-155,121,126,167
-159,124,120,167
-155,121,109,167
-154,121,100,175
-159,124,96,183
-156,122,87,167
-156,122,80,175
-154,121,73,183
-156,122,66,183
-156,122,59,167
-155,121,52,183
-148,116,44,183
-108,84,16,70
-109,86,5,98
-105,82,1,167
-106,83,-4,183
-103,81,-8,167
-104,82,-12,167
-18,14,-5,30
-22,17,-10,60
-25,20,-22,35
-899,702,-3289,35
43,-34,-29,45
51,-40,-32,159
46,-36,-26,175
47,-36,-24,175
54,-42,-25,159
52,-40,-22,167
57,-45,-22,167
55,-43,-18,175
51,-40,-15,159
53,-42,-13,159
56,-44,-11,167
56,-43,-9,175
49,-39,-6,159
47,-37,-1,98
52,-41,2,159
50,-39,4,159
57,-44,6,167
46,-36,7,159
46,-36,9,175
50,-39,12,159
50,-39,18,98
49,-38,20,167
50,-39,22,167
51,-40,26,167
46,-36,25,159
51,-39,30,159
48,-38,32,159
53,-41,38,167
48,-37,42,84
49,-38,47,159
43,-34,51,70
49,-38,69,84
43,-34,65,159
46,-36,75,167
45,-35,87,98
44,-34,91,175
47,-37,105,175
75,-59,209,84
75,-59,227,167
66,-52,219,183
61,-47,222,167
57,-45,237,167
49,-38,230,167
43,-33,231,175
34,-27,221,175
28,-22,220,183
24,-18,223,183
18,-14,225,175
12,-9,218,167
6,-5,218,175
1,-1,218,183
-13,10,217,98
-18,14,213,175
-24,18,217,175
-39,31,220,98
-53,41,221,98
-58,46,218,175
-65,51,220,167
-70,55,216,159
-90,70,223,98
-91,71,208,159
-102,80,216,159
-111,87,217,159
-117,91,211,159
-138,108,210,98
-160,125,202,84
-162,127,173,98
-158,123,157,159
-140,110,129,159
-159,124,124,98
-151,118,110,175
-157,123,106,183
-159,124,98,167
-159,124,91,175
-162,126,85,175
-153,120,73,175
-156,122,68,183
-157,123,61,175
-157,123,54,175
-149,116,45,175
-112,87,17,70
-108,85,12,167
-110,86,2,98
-107,84,-3,167
-105,82,-7,175
-107,83,-11,167
-28,22,-12,55
-12,9,-10,40
-349,273,-1940,40
50,-39,-31,98
50,-39,-28,167
53,-41,-27,175
51,-40,-21,98
55,-43,-20,167
56,-44,-17,167
52,-41,-14,159
53,-41,-12,159
52,-40,-6,98
50,-39,-4,167
51,-40,-1,167
53,-42,4,98
49,-39,6,159
47,-36,10,98
47,-37,12,167
51,-40,19,98
49,-38,20,159
50,-39,23,159
53,-42,27,167
48,-38,27,159
46,-36,29,159
52,-41,36,175
49,-39,37,167
49,-39,46,84
47,-36,52,84
45,-35,59,98
45,-35,72,84
46,-36,86,98
46,-36,92,183
43,-34,94,167
49,-39,116,167
78,-61,223,98
63,-49,228,98
45,-35,229,84
28,-22,222,84
22,-17,220,175
17,-13,221,159
11,-9,219,175
6,-5,222,167
0,0,223,183
-14,11,220,98
-20,16,223,167
-25,20,218,175
-39,30,222,98
-43,34,216,175
-49,38,220,183
-55,43,216,159
-62,48,221,175
-70,55,225,167
-85,67,221,98
-92,72,218,167
-100,78,218,159
-106,83,213,159
-114,89,211,159
-133,104,207,98
-161,125,205,84
-160,125,172,84
-151,118,133,84
-159,124,131,167
-154,121,119,167
-155,121,110,159
-159,124,105,167
-158,124,97,167
-158,123,89,175
-158,123,81,175
-154,120,72,175
-154,120,65,175
-155,121,59,175
-152,118,51,167
-156,122,46,175
-113,88,16,70
-109,86,5,98
-107,84,0,167
-113,89,-4,167
-108,84,-8,183
-108,85,-13,183
-36,28,-16,60
-110,86,-275,25
4416,-3450,-4320,25
53,-42,-32,98
46,-36,-25,167
48,-38,-24,159
49,-38,-22,167
53,-42,-22,167
52,-41,-19,167
57,-44,-18,175
52,-41,-14,167
54,-42,-12,159
51,-40,-6,98
45,-35,-4,159
51,-40,-2,167
42,-35,0,167
47,-39,2,159
47,-39,4,167
46,-38,6,167
47,-39,11,98
50,-42,14,175
45,-38,15,159
46,-38,17,167
45,-38,19,167
48,-41,22,159
46,-39,24,159
52,-44,30,167
50,-42,31,167
49,-41,33,167
47,-39,38,98
47,-39,47,84
46,-39,55,84
47,-40,60,167
47,-39,64,159
41,-35,68,84
47,-40,84,159
43,-36,91,98
47,-39,106,175
59,-50,148,159
74,-62,227,98
66,-55,222,167
60,-51,225,183
54,-45,224,167
47,-40,220,175
43,-36,227,167
37,-31,230,175
30,-25,216,167
25,-21,217,167
19,-16,217,159
15,-13,219,175
10,-9,217,175
5,-4,219,183
-1,1,223,167
-15,12,224,98
-20,17,221,175
-26,22,222,167
-30,25,210,159
-38,32,223,159
-52,44,221,98
-59,49,224,175
-66,55,223,159
-83,69,220,84
-89,74,218,167
-96,81,219,167
-103,86,218,167
-115,97,206,98
-137,115,205,84
-156,131,194,84
-157,132,164,84
-138,116,133,159
-143,120,128,159
-152,127,126,175
-147,124,115,167
-150,126,109,175
-149,125,100,167
-150,126,92,175
-156,131,88,175
-152,127,78,167
-151,127,71,175
-148,124,64,183
-151,127,58,183
-151,127,51,183
-143,120,42,175
-101,85,15,70
-103,87,4,98
-100,84,0,175
-109,91,-4,175
-106,89,-9,175
-101,84,-12,167
-22,18,-10,65
4326,-3630,-5371,40
39,-33,-28,55
47,-39,-31,159
46,-38,-28,167
46,-38,-26,175
48,-40,-24,159
49,-41,-19,98
55,-46,-19,167
49,-41,-15,167
51,-43,-13,167
50,-42,-10,159
49,-41,-8,167
45,-38,-5,159
44,-37,-3,167
45,-38,-1,167
51,-43,5,98
44,-37,6,167
47,-39,8,159
46,-39,10,159
49,-41,13,175
52,-44,17,175
49,-41,18,167
45,-38,19,159
53,-44,24,175
51,-43,26,167
48,-40,27,167
46,-39,33,98
48,-40,38,159
49,-41,48,84
46,-38,53,84
45,-38,57,167
41,-34,60,98
41,-35,72,98
42,-35,78,167
