X,Y,Z,SIGNAL_STRENGTH
-314,5,162,183
-312,5,121,98
-317,6,108,175
-312,5,91,167
-311,5,77,167
-201,4,42,183
-210,4,36,183
-207,4,26,183
-213,4,19,183
-206,4,10,183
-208,4,1,175
-222,4,-7,175
-222,4,-18,167
-210,4,-54,70
-149,3,-46,175
-118,2,-41,191
3916,-68,-1693,25
154,-3,-40,70
169,-3,-37,183
170,-3,-31,191
166,-3,-24,191
168,-3,-18,191
170,-3,-12,191
168,-3,-6,191
173,-3,1,191
172,-3,7,183
168,-3,14,183
167,-3,20,183
169,-3,27,183
180,-3,39,167
830,-14,335,60
166,-3,159,175
166,-3,172,183
156,-3,173,191
163,-3,196,183
165,-3,214,183
165,-3,231,175
152,-3,232,183
138,-2,230,183
127,-2,230,183
116,-2,230,183
106,-2,232,183
96,-2,233,183
85,-1,230,191
76,-1,230,183
67,-1,233,191
57,-1,232,191
47,-1,232,183
39,-1,234,183
30,-1,233,183
21,0,229,191
13,0,230,191
3,0,229,183
-5,0,230,191
-13,0,234,183
-22,0,227,183
-31,1,232,191
-40,1,232,191
-49,1,232,183
-59,1,233,191
-68,1,231,183
-76,1,226,183
-86,1,227,183
-96,2,229,183
-105,2,226,183
-115,2,226,191
-127,2,227,183
-136,2,223,183
-150,3,227,183
-161,3,224,183
-177,3,227,183
-190,3,227,183
-202,4,219,183
-223,4,221,167
-246,4,223,183
-263,5,220,175
-289,5,218,159
-304,5,206,167
-315,5,194,175
-301,5,169,159
-312,5,158,175
-313,5,121,98
-313,5,105,167
-312,5,91,167
-310,5,76,167
-199,3,41,183
-213,4,36,183
-205,4,27,175
-214,4,19,183
-210,4,10,183
-211,4,1,167
-214,4,-7,183
-214,4,-19,175
-218,4,-56,70
-152,3,-46,167
-118,2,-41,167
159,-3,-41,70
169,-3,-37,183
164,-3,-30,191
170,-3,-24,191
171,-3,-18,191
168,-3,-12,191
168,-3,-6,191
168,-6,1,183
167,-6,7,191
166,-6,13,191
170,-6,19,183
169,-6,25,183
166,-6,33,167
191,-7,72,30
162,-6,167,112
154,-5,172,183
164,-6,199,183
166,-6,218,183
162,-6,234,175
145,-5,226,183
134,-5,228,175
124,-4,230,183
114,-4,232,183
103,-4,233,183
93,-3,232,191
84,-3,235,183
73,-3,233,183
63,-2,231,183
54,-2,231,191
45,-2,231,191
36,-1,234,183
27,-1,230,191
18,-1,231,183
9,0,232,183
0,0,228,191
-9,0,233,191
-17,1,232,191
-26,1,232,191
-35,1,232,191
-44,2,231,183
-52,2,227,183
-62,2,230,191
-71,2,229,191
-81,3,228,183
-90,3,229,183
-99,3,225,191
-110,4,228,183
-120,4,226,183
-130,5,226,183
-142,5,227,191
-150,5,222,191
-163,6,224,183
-179,6,224,183
-193,7,225,183
-231,8,219,98
-258,9,224,167
-273,10,217,167
-306,11,222,167
-313,11,176,84
-315,11,160,175
-313,11,122,98
-315,11,107,167
-307,11,90,167
-309,11,77,167
-201,7,41,183
-209,7,35,183
-209,7,27,183
-215,8,20,183
-212,7,11,191
-212,7,3,175
-217,8,-5,183
-218,8,-16,167
-228,8,-57,70
-146,5,-43,167
-119,4,-41,167
158,-6,-40,70
171,-6,-37,183
167,-6,-30,191
168,-6,-24,191
170,-6,-18,191
168,-6,-11,183
169,-6,-5,191
173,-6,2,183
165,-6,8,191
167,-6,15,183
171,-6,22,175
164,-6,27,183
172,-6,42,159
168,-6,158,65
163,-6,166,183
165,-6,183,183
163,-6,197,175
165,-6,217,183
160,-6,230,183
147,-5,231,175
132,-5,227,175
123,-4,231,175
113,-4,234,183
102,-4,232,191
91,-3,231,183
81,-3,231,183
70,-2,227,191
61,-2,230,191
52,-2,230,191
43,-2,232,183
34,-1,233,191
24,-1,228,183
16,-1,231,191
7,0,228,191
-2,0,231,183
-10,0,232,191
-18,1,232,183
-26,1,227,191
-34,1,228,191
-43,1,230,191
-52,2,229,183
-61,2,229,191
-69,2,227,191
-80,3,230,183
-88,3,226,191
-98,3,227,183
-109,4,228,191
-119,4,227,191
-132,5,227,183
-144,5,228,183
-155,5,222,183
-170,6,227,183
-183,6,224,175
-196,7,222,183
-229,8,213,98
-257,9,219,175
-285,10,220,159
-313,11,218,183
-310,11,197,175
-307,11,150,98
-310,11,135,159
-309,11,119,159
-314,11,106,167
-313,11,91,159
-309,11,76,167
-203,7,42,175
-207,7,35,183
-204,7,26,183
-213,7,19,175
-209,7,11,191
-211,7,1,167
-212,7,-8,175
-217,8,-21,159
-211,7,-55,70
-150,5,-46,167
-114,4,-40,167
163,-6,-41,70
170,-6,-37,191
166,-6,-29,191
166,-6,-23,191
167,-6,-17,183
168,-6,-11,191
172,-6,-5,191
173,-6,2,191
166,-6,8,191
170,-6,15,191
167,-6,20,183
165,-6,27,175
164,-6,39,159
161,-6,152,55
164,-6,166,183
161,-6,176,183
156,-5,186,167
166,-6,212,183
163,-6,229,167
151,-5,229,175
139,-5,229,183
129,-5,231,183
117,-4,232,183
106,-4,231,191
97,-3,231,183
87,-3,231,191
76,-3,230,191
68,-2,231,191
58,-2,232,183
49,-2,232,191
40,-1,233,191
31,-1,230,183
22,-1,232,191
13,0,230,191
4,0,229,191
-4,0,232,191
-13,0,235,191
-22,1,229,191
-31,1,233,183
-40,1,231,183
-48,2,228,191
-58,2,231,183
-68,2,232,191
-76,3,229,191
-87,3,232,183
-97,3,232,183
-106,4,231,191
-117,4,231,183
-125,4,226,183
-138,5,229,191
-147,5,224,183
-161,6,227,183
-174,6,227,183
-189,7,228,183
-203,7,222,183
-223,8,223,183
-238,8,218,175
-259,9,218,183
-288,10,219,159
-311,11,214,175
-315,11,199,175
-311,11,147,84
-317,11,137,183
-306,11,117,175
-315,11,105,183
-318,11,91,167
-291,10,68,167
-204,7,40,183
-210,7,33,183
-211,7,25,175
-217,8,18,183
-212,7,8,175
-214,7,0,175
-225,8,-9,183
-231,8,-23,167
-202,7,-55,70
-137,5,-44,175
157,-5,-39,98
172,-6,-37,191
167,-6,-29,191
171,-6,-23,191
169,-6,-17,183
173,-6,-11,183
173,-6,-4,191
37,-1,231,191
28,-1,231,191
19,-1,230,183
10,0,229,191
1,0,227,183
-7,0,231,191
-16,1,230,191
-24,1,231,183
-33,1,229,191
-42,1,229,183
-51,2,229,191
-60,2,227,191
-69,2,227,191
-79,3,230,191
-88,3,230,191
-98,3,228,191
-108,4,228,191
-118,4,227,191
-129,5,227,191
-140,5,226,183
-152,5,228,183
-164,6,228,183
-175,6,226,191
-190,7,227,183
-203,7,218,183
-228,8,224,159
-242,8,219,167
-269,9,222,159
-298,10,223,167
-308,11,208,159
-317,11,195,167
-315,11,149,98
-317,11,134,183
-316,11,117,183
-316,11,103,191
-318,11,88,183
-262,9,59,183
-214,7,40,191
-213,7,32,183
-212,7,23,191
-220,8,16,191
-211,7,7,175
-221,8,-1,191
-227,8,-10,183
-226,8,-50,60
-144,5,-49,98
157,-5,-41,84
168,-6,-37,191
167,-6,-32,191
170,-6,-26,183
169,-6,-20,191
169,-6,-14,191
170,-6,-8,191
172,-6,-2,191
-7556,264,1806,35
-81,4,194,175
-96,5,203,183
-117,6,213,159
-127,7,164,70
-95,5,112,175
-88,5,91,175
-10032,526,1145,25
173,-9,4,183
165,-9,10,191
166,-9,16,183
169,-9,23,191
166,-9,31,159
167,-9,63,35
420,-22,356,55
162,-8,167,98
155,-8,175,175
164,-9,201,183
167,-9,224,183
155,-8,228,183
141,-7,226,175
129,-7,229,183
118,-6,228,183
109,-6,231,183
99,-5,232,183
87,-5,228,183
76,-4,225,183
67,-4,227,183
60,-3,229,183
50,-3,228,183
41,-2,224,183
32,-2,227,183
23,-1,225,183
14,-1,225,183
5,0,226,183
-3,0,227,183
-11,1,226,183
-20,1,226,191
-28,1,226,183
-36,2,224,191
-45,2,226,183
-55,3,227,191
-63,3,224,191
-72,4,225,183
-82,4,225,183
-91,5,224,191
-101,5,225,191
-112,6,225,183
-122,6,225,183
-132,7,222,183
-147,8,224,175
-161,8,225,175
-173,9,224,183
-186,10,224,183
-202,11,221,183
-219,11,219,175
-244,13,222,167
-269,14,222,175
-292,15,218,175
-316,17,210,159
-317,17,192,183
-320,17,148,98
-309,16,128,183
-315,17,115,175
-312,16,99,175
-316,17,85,183
-244,13,53,175
-212,11,37,175
-208,11,27,175
-216,11,20,183
-209,11,10,183
-211,11,1,167
-222,12,-7,183
-208,11,-18,159
-208,11,-56,65
-140,7,-45,175
5974,-313,-5098,30
161,-8,-39,84
172,-9,-35,183
171,-9,-29,183
171,-9,-22,191
169,-9,-16,191
171,-9,-10,183
170,-9,-3,183
109,-6,235,191
97,-5,229,191
89,-5,236,183
78,-4,231,183
68,-4,229,191
60,-3,231,191
50,-3,229,191
42,-2,232,191
32,-2,229,191
24,-1,232,191
15,-1,229,191
6,0,233,183
-3,0,234,191
-11,1,231,191
-19,1,229,191
-27,1,229,191
-35,2,227,191
-44,2,227,191
-53,3,228,191
-61,3,228,191
-70,4,225,191
-81,4,231,191
-90,5,231,191
-97,5,226,191
-109,6,228,191
-119,6,227,183
-131,7,227,183
-143,8,229,183
-157,8,231,183
-169,9,229,183
-181,9,228,191
-196,10,229,175
-209,11,222,167
-229,12,224,159
-249,13,223,167
-276,14,227,159
-296,16,224,159
-312,16,210,183
-318,17,196,183
-313,16,148,98
-318,17,135,183
-314,16,118,175
-320,17,107,183
-318,17,93,167
-312,16,75,159
-206,11,41,175
-215,11,34,183
-214,11,27,183
-221,12,19,183
-213,11,10,183
-212,11,2,183
-222,12,-6,191
-224,12,-19,159
-217,11,-58,65
-148,8,-47,159
163,-9,-33,50
167,-9,-28,191
169,-9,-22,191
167,-9,-16,191
172,-9,-11,191
174,-9,-5,191
170,-9,2,191
167,-9,8,191
176,-9,15,191
172,-9,21,183
177,-9,32,167
